2PA,3P,AST,Age,BLK,Draft Placing,MP,PF,PTS,STL,TOV,TRB,US or EU,eFG%
6.1,0.0,0.7,31,1.0,3.0,21.3,2.6,7.8,0.5,1.6,6.2,US,52.0
3.0,0.0,0.3,32,0.0,3.0,11.0,1.3,3.3,0.3,0.5,2.3,US,41.7
2.9,0.0,0.2,33,0.3,3.0,14.1,1.9,4.5,0.3,0.9,3.8,US,53.7
1.2,0.0,0.2,34,0.0,3.0,5.5,1.0,0.7,0.0,0.5,1.3,US,28.6
1.0,0.0,0.0,35,0.3,3.0,2.7,0.3,0.7,0.0,0.0,0.3,US,33.300000000000004
0.3,0.0,0.0,23,0.0,48.0,3.0,0.0,0.0,0.0,0.0,1.0,US,0.0
0.7,0.0,0.3,22,0.3,,1.0,0.0,0.7,0.0,0.0,0.3,US,50.0
2.6,0.0,0.4,18,0.8,11.0,12.8,2.9,3.6,0.4,0.4,3.9,EU,57.70000000000001
2.7,0.0,0.4,19,0.7,11.0,14.7,2.8,3.8,0.3,0.5,4.2,EU,63.8
7.1,0.0,1.1,20,1.7,11.0,29.0,3.7,9.5,0.8,1.5,9.3,EU,59.9
7.1,0.0,1.0,21,1.2,11.0,27.3,3.4,10.5,0.7,1.1,9.8,EU,62.6
8.6,0.0,2.0,22,1.5,11.0,30.0,3.8,11.9,1.0,1.8,11.2,EU,57.8
4.2,0.0,1.7,23,1.3,11.0,23.1,3.5,5.0,0.6,1.0,7.8,EU,59.1
4.5,0.0,1.0,24,0.9,11.0,23.7,3.4,5.0,0.9,1.0,7.2,EU,53.40000000000001
1.4,0.0,0.3,25,1.0,11.0,15.7,2.7,1.7,0.5,0.3,3.7,EU,60.9
0.4,0.0,0.3,26,0.8,11.0,9.3,1.9,0.5,0.3,0.3,2.9,EU,47.6
0.2,0.0,0.0,27,0.0,11.0,7.5,1.0,0.5,0.0,0.3,2.8,EU,100.0
3.0,0.0,0.8,25,0.5,,13.8,1.3,4.2,0.4,0.5,4.3,US,54.0
2.0,0.0,0.4,23,0.3,17.0,8.5,1.4,2.6,0.1,0.6,1.9,EU,46.8
1.7,0.0,0.4,24,0.3,17.0,5.3,1.1,1.8,0.1,0.5,1.2,EU,39.2
1.8,0.0,0.5,25,0.4,17.0,9.0,1.5,2.2,0.1,0.7,1.8,EU,43.9
1.4,0.0,0.3,26,0.4,17.0,5.6,1.0,1.8,0.1,0.4,1.2,EU,46.2
2.1,0.0,0.5,27,0.5,17.0,11.3,2.2,2.1,0.0,0.7,2.3,EU,39.8
2.2,0.0,0.6,27,0.6,17.0,12.0,2.3,2.1,0.0,0.8,2.5,EU,37.9
1.6,0.0,0.1,27,0.0,17.0,7.1,1.3,2.1,0.0,0.7,1.3,EU,54.50000000000001
4.3,0.0,0.7,23,0.4,,19.0,2.5,6.0,0.3,0.8,5.8,US,57.49999999999999
3.3,0.0,0.3,23,0.1,,15.7,2.2,4.2,0.2,0.8,5.1,US,54.2
5.0,0.0,0.9,23,0.6,,21.1,2.7,7.2,0.3,0.8,6.3,US,58.9
2.7,0.0,0.4,24,0.5,,12.7,2.0,3.4,0.4,0.6,4.0,US,54.79999999999999
4.4,0.0,0.6,25,0.7,,16.3,2.6,5.7,0.4,0.9,5.1,US,51.2
2.3,0.0,0.3,26,0.6,,10.5,2.1,3.5,0.4,0.7,3.2,US,59.4
6.0,0.0,0.8,20,0.5,37.0,18.2,2.7,7.8,0.6,1.4,6.4,US,55.60000000000001
7.2,0.0,1.0,21,0.5,37.0,21.4,2.6,8.3,1.2,1.4,7.0,US,50.1
7.9,0.0,1.2,22,0.2,37.0,21.3,2.6,9.5,0.9,1.4,5.5,US,53.40000000000001
4.4,0.0,0.7,23,0.2,37.0,14.0,1.8,5.4,0.6,0.8,3.8,US,52.40000000000001
5.0,0.0,0.9,24,0.3,37.0,15.6,2.5,6.4,0.8,1.0,4.7,US,53.40000000000001
2.0,0.0,0.1,25,0.0,37.0,6.2,1.4,1.9,0.2,0.4,1.9,US,45.6
2.3,0.0,0.4,26,0.1,37.0,7.5,1.8,2.1,0.3,0.5,2.0,US,41.2
3.1,0.0,0.5,25,1.2,54.0,17.2,2.9,3.9,0.6,1.0,3.6,US,50.5
1.7,0.0,0.2,26,0.4,54.0,9.4,1.3,2.1,0.4,0.5,1.9,US,42.1
4.3,0.0,0.7,27,0.8,54.0,17.3,2.3,5.0,0.5,1.3,3.8,US,43.20000000000001
4.9,0.0,0.6,27,0.9,54.0,16.4,2.1,5.2,0.4,1.3,3.4,US,39.3
3.0,0.0,0.8,27,0.6,54.0,19.2,2.8,4.4,0.7,1.2,4.6,US,56.3
7.4,0.0,0.9,28,1.3,54.0,29.3,3.1,10.3,1.0,1.8,7.2,US,56.60000000000001
7.5,0.0,1.6,29,0.8,54.0,26.0,2.8,9.4,0.4,1.9,4.8,US,52.90000000000001
9.1,0.0,1.2,30,0.9,54.0,27.7,3.1,11.3,0.5,2.4,4.5,US,50.8
9.7,0.0,1.7,30,0.9,54.0,27.8,2.7,12.4,0.4,3.1,4.2,US,51.1
8.4,0.0,0.8,30,1.0,54.0,27.5,3.5,10.2,0.6,1.8,4.8,US,50.6
9.9,0.1,0.8,31,0.7,54.0,31.0,2.9,12.3,0.5,1.9,6.2,US,51.4
6.8,0.2,0.6,32,0.5,54.0,22.3,1.9,8.4,0.5,1.0,3.8,US,47.9
2.6,0.6,0.2,33,0.4,54.0,10.4,0.9,4.0,0.1,0.7,2.1,US,45.5
2.8,0.0,0.2,22,0.3,23.0,11.0,1.5,4.2,0.2,0.5,2.9,US,57.9
6.2,0.0,0.8,23,0.9,23.0,25.3,2.2,8.2,0.5,1.0,7.3,US,54.79999999999999
3.5,0.0,0.5,24,0.8,23.0,16.0,1.7,4.2,0.4,0.5,4.2,US,52.8
3.5,0.0,0.5,25,0.8,23.0,16.6,1.8,4.0,0.5,0.6,5.0,US,52.5
4.2,0.0,0.6,23,1.3,35.0,13.0,2.1,3.8,0.3,0.5,2.9,US,34.8
4.6,0.0,0.8,24,2.0,35.0,17.0,2.7,5.3,0.5,1.0,4.5,US,47.6
4.2,0.0,0.6,24,2.0,35.0,16.0,2.3,4.5,0.4,0.9,4.4,US,44.0
5.6,0.0,1.3,24,2.0,35.0,19.5,3.7,7.5,0.8,1.1,4.8,US,54.79999999999999
5.5,0.0,1.1,25,0.9,35.0,18.6,3.1,6.2,0.4,1.1,3.6,US,42.70000000000001
2.5,0.0,0.3,26,0.7,35.0,12.2,1.6,2.9,0.2,0.5,2.3,US,43.70000000000001
4.1,0.0,0.4,27,1.4,35.0,17.0,2.1,4.9,0.2,0.6,3.9,US,46.6
2.1,0.0,0.2,28,0.5,35.0,8.8,1.5,2.4,0.3,0.3,2.1,US,45.4
2.3,0.0,0.1,28,0.5,35.0,7.7,1.6,2.4,0.3,0.2,1.7,US,43.0
1.7,0.0,0.2,28,0.7,35.0,11.1,1.4,2.5,0.2,0.5,2.9,US,51.7
1.4,0.0,0.4,29,0.3,35.0,7.6,1.3,1.4,0.3,0.2,1.6,US,43.6
1.5,0.0,0.4,30,0.7,35.0,8.6,1.6,1.6,0.1,0.2,1.8,US,47.7
0.9,0.0,0.3,31,0.6,35.0,6.6,1.1,0.8,0.2,0.1,1.2,US,33.300000000000004
1.3,0.0,0.0,32,0.3,35.0,7.0,1.3,2.0,0.1,0.1,1.4,US,50.0
1.4,0.0,0.0,32,0.3,35.0,7.9,1.4,2.3,0.1,0.1,1.4,US,50.0
7.6,0.0,1.3,21,0.6,35.0,25.3,2.8,10.0,0.7,1.3,7.5,EU,53.6
11.9,0.0,2.0,22,0.7,35.0,34.6,2.7,15.5,1.0,1.8,11.4,EU,52.40000000000001
13.6,0.0,2.8,23,0.5,35.0,34.7,3.5,17.8,0.8,2.7,9.0,EU,52.1
12.1,0.0,2.7,24,0.2,35.0,31.1,3.2,16.3,0.9,2.1,8.6,EU,54.89999999999999
15.6,0.0,3.0,25,0.3,35.0,34.6,2.9,20.9,0.9,2.6,11.7,EU,56.10000000000001
16.0,0.0,2.9,26,0.5,35.0,34.9,3.6,21.1,1.2,2.6,10.4,EU,54.7
13.8,0.0,2.1,27,0.2,35.0,32.4,3.6,16.2,1.1,2.1,10.4,EU,49.0
14.1,0.0,3.2,28,0.5,35.0,34.3,3.5,19.5,1.1,2.7,11.2,EU,56.2
14.3,0.0,2.5,29,0.3,35.0,31.9,3.2,17.5,0.8,2.5,9.6,EU,51.0
12.7,0.0,1.9,30,0.4,35.0,29.5,2.5,15.0,1.0,1.7,8.5,EU,53.2
14.4,0.0,2.3,31,0.4,35.0,32.2,3.0,16.2,0.8,2.2,9.8,EU,47.7
12.9,0.0,1.6,32,0.3,35.0,28.2,2.8,13.7,0.7,2.0,8.3,EU,45.6
10.5,0.0,1.3,33,0.2,35.0,23.8,2.6,11.8,0.6,1.3,6.8,EU,49.9
3.4,0.0,0.9,23,0.9,18.0,16.1,2.5,3.6,0.3,1.1,3.4,US,39.3
2.6,0.0,0.7,24,0.5,18.0,12.8,2.4,3.0,0.1,0.8,3.3,US,43.0
9.3,0.1,1.0,19,1.4,4.0,33.5,2.9,11.5,0.8,1.4,7.4,US,46.3
12.3,0.0,1.9,20,1.4,4.0,37.2,2.8,16.8,0.9,2.3,8.9,US,47.2
15.3,0.0,2.6,21,1.1,4.0,39.3,3.0,22.5,0.7,2.2,9.2,US,50.5
15.3,0.2,2.5,22,1.3,4.0,38.5,2.4,22.6,0.6,2.6,10.7,US,50.2
15.0,0.1,2.6,23,1.0,4.0,36.2,2.3,22.3,0.9,2.3,8.7,US,49.9
15.8,0.2,2.5,24,1.0,4.0,38.0,2.5,22.7,0.9,2.3,10.0,US,49.20000000000001
16.2,0.1,2.4,25,1.0,4.0,36.1,2.4,24.0,0.6,2.4,10.8,US,52.2
13.4,0.1,1.9,26,0.6,4.0,36.3,2.2,18.7,0.8,1.8,8.3,US,49.9
13.5,0.2,1.8,27,0.8,4.0,35.2,2.2,18.0,0.9,2.1,7.9,US,49.3
11.3,0.3,1.7,28,1.4,4.0,33.2,2.3,16.6,0.9,1.7,6.8,US,54.6
9.3,0.9,1.1,29,1.0,4.0,32.0,2.4,16.2,1.0,1.6,6.6,US,55.50000000000001
13.1,1.4,2.2,30,0.6,4.0,35.4,1.6,21.1,0.9,2.2,7.0,US,50.3
10.3,1.5,2.4,31,0.6,4.0,33.5,1.9,19.1,0.7,1.5,7.4,US,52.0
7.3,0.0,2.8,23,2.7,2.0,29.2,3.7,10.0,0.7,2.3,8.6,US,53.7
9.1,0.0,2.6,24,2.5,2.0,29.8,3.7,11.8,0.6,2.3,8.6,US,48.4
13.2,0.0,1.8,25,2.0,2.0,32.6,3.8,16.0,0.2,3.0,6.6,US,45.5
7.3,0.3,1.8,27,1.7,2.0,20.6,2.2,8.6,0.4,1.7,5.3,US,46.7
11.8,0.1,1.3,28,1.8,2.0,32.5,3.1,14.7,0.6,1.8,10.1,US,42.2
11.3,0.1,2.4,29,1.5,2.0,30.9,2.8,12.9,0.7,2.3,7.7,US,43.70000000000001
13.0,0.1,2.6,30,1.7,2.0,30.7,3.0,15.0,0.6,2.1,8.1,US,44.9
8.0,0.0,1.6,31,1.6,2.0,26.5,2.9,9.1,0.4,1.5,7.0,US,45.1
6.7,0.0,1.9,32,1.1,2.0,22.2,2.6,8.9,0.2,1.7,5.2,US,43.9
3.8,0.0,1.8,33,1.2,2.0,18.3,2.7,4.6,0.3,1.4,4.3,US,44.6
0.9,0.0,0.1,22,0.2,17.0,4.5,0.4,1.2,0.0,0.2,0.9,US,52.0
4.6,0.0,1.0,23,0.5,17.0,19.6,1.9,5.0,0.2,1.1,6.1,US,48.2
0.9,0.0,0.1,24,0.0,17.0,6.1,0.9,0.9,0.2,0.4,1.4,US,46.7
0.6,0.0,0.2,24,0.0,17.0,7.6,1.2,0.6,0.2,0.6,2.2,US,33.300000000000004
1.1,0.0,0.0,24,0.0,17.0,5.5,0.7,1.1,0.2,0.4,1.1,US,50.0
1.3,0.0,0.3,25,0.1,17.0,6.6,0.7,1.8,0.1,0.3,1.6,US,62.5
0.9,0.0,0.3,25,0.3,17.0,6.9,0.5,0.8,0.1,0.1,1.8,US,42.9
1.5,0.0,0.3,25,0.0,17.0,6.0,1.0,2.3,0.0,0.4,1.4,US,66.7
2.0,0.0,0.5,25,0.0,17.0,8.0,0.0,4.5,0.0,0.5,1.5,US,80.0
1.6,0.0,0.4,26,0.2,17.0,8.0,0.8,1.5,0.1,0.4,2.3,US,41.1
10.0,0.0,2.0,21,3.0,2.0,28.3,3.5,10.3,0.9,3.0,6.2,EU,40.9
8.4,0.0,0.6,22,3.3,2.0,28.8,4.1,9.5,0.7,1.7,8.0,EU,45.5
11.0,0.0,0.8,23,3.6,2.0,29.5,3.6,11.9,0.6,2.3,8.1,EU,44.4
8.1,0.0,0.7,23,3.2,2.0,27.8,3.5,8.8,0.7,2.6,8.8,EU,44.3
11.5,0.0,0.8,23,3.7,2.0,29.8,3.6,12.5,0.6,2.2,7.9,EU,44.4
12.3,0.0,0.7,24,3.4,2.0,31.3,3.2,13.2,0.5,1.8,8.4,EU,44.9
11.3,0.0,0.5,24,4.0,2.0,30.7,3.1,12.0,0.6,1.6,8.1,EU,43.6
13.5,0.0,1.0,24,2.7,2.0,32.1,3.5,14.6,0.5,2.1,8.7,EU,46.1
11.1,0.0,0.9,25,3.3,2.0,28.5,3.3,11.4,0.8,1.5,8.1,EU,42.3
7.0,0.0,0.8,26,3.2,2.0,26.4,3.1,8.6,0.7,1.1,8.0,EU,48.0
7.1,0.0,0.8,27,2.5,2.0,24.7,3.4,8.4,0.9,1.0,6.5,EU,48.0
5.4,0.0,0.5,28,2.8,2.0,24.4,3.1,7.1,0.4,1.1,7.4,EU,49.1
3.1,0.0,0.4,29,1.2,2.0,14.3,2.4,4.1,0.5,0.5,3.3,EU,47.9
4.6,0.0,0.7,30,2.1,2.0,21.4,3.0,6.7,0.8,0.8,5.9,EU,53.6
2.8,0.0,0.3,31,1.1,2.0,11.7,2.0,3.3,0.5,0.3,2.6,EU,47.3
2.4,0.0,0.2,32,0.8,2.0,11.5,2.0,2.7,0.3,0.4,2.8,EU,45.2
1.1,0.0,0.1,20,0.0,28.0,3.2,0.1,0.9,0.0,0.0,1.2,US,27.3
2.6,0.0,0.0,23,0.0,39.0,7.6,1.6,1.0,0.1,0.4,2.8,US,19.0
5.2,0.0,0.6,23,0.4,45.0,17.6,1.7,5.3,0.5,1.3,3.3,US,40.40000000000001
5.0,0.0,0.7,24,0.4,45.0,11.0,1.3,5.5,0.4,0.7,2.8,US,42.5
3.1,0.0,0.3,23,0.7,18.0,8.3,1.7,2.9,0.2,0.6,1.9,US,38.4
4.1,0.0,0.5,24,1.1,18.0,13.9,2.3,5.3,0.3,0.8,3.3,US,51.1
6.9,0.0,1.4,25,1.4,18.0,21.9,2.6,8.4,0.6,1.5,5.6,US,47.7
6.5,0.0,0.6,26,0.8,18.0,19.3,3.0,7.9,0.7,1.3,4.6,US,48.5
9.7,0.0,1.3,27,1.3,18.0,27.9,2.4,12.0,0.6,1.3,6.8,US,49.5
3.7,0.0,0.5,28,0.8,18.0,10.7,1.2,4.2,0.2,0.6,2.8,US,48.0
8.6,0.0,1.2,29,1.3,18.0,23.2,2.4,8.9,0.5,1.2,5.1,US,42.8
6.2,0.0,0.4,29,1.1,18.0,18.5,2.1,6.8,0.3,0.9,4.2,US,46.2
10.0,0.0,1.6,29,1.5,18.0,26.0,2.6,10.2,0.6,1.3,5.7,US,41.6
6.0,0.0,1.0,30,1.1,18.0,20.6,1.8,5.9,0.5,0.9,4.7,US,45.3
5.1,0.0,1.3,31,1.5,18.0,17.6,1.7,5.4,0.4,0.6,4.2,US,46.8
2.6,0.0,0.5,32,0.3,18.0,8.9,1.0,2.7,0.2,0.4,2.3,US,48.4
1.0,0.0,0.3,33,0.7,18.0,9.5,1.2,0.7,0.2,0.3,2.2,US,30.8
1.3,0.0,0.3,22,0.3,27.0,7.3,1.3,2.0,0.0,0.3,1.3,EU,48.3
1.7,0.0,0.2,23,0.2,27.0,5.0,0.7,1.9,0.1,0.3,1.0,EU,39.5
1.4,0.0,0.2,24,0.2,27.0,4.0,0.7,1.6,0.0,0.3,0.8,EU,46.2
10.5,0.0,1.2,25,0.8,27.0,31.6,2.5,13.0,0.5,1.5,7.4,EU,51.2
10.0,0.0,0.6,26,0.4,27.0,27.4,2.9,12.4,0.2,1.1,5.6,EU,51.7
4.7,0.0,0.4,27,0.4,27.0,14.4,2.8,5.0,0.2,0.7,3.2,EU,44.7
1.9,0.0,0.2,28,0.1,27.0,9.5,1.7,2.2,0.1,0.5,1.6,EU,46.8
2.2,0.0,0.3,28,0.2,27.0,13.4,1.8,1.9,0.0,0.8,2.2,EU,39.5
0.8,0.0,0.2,28,0.1,27.0,5.8,1.4,1.6,0.1,0.3,1.1,EU,76.9
2.9,0.0,0.1,28,0.2,27.0,8.5,1.9,3.7,0.1,0.3,1.4,EU,44.7
1.2,0.0,0.0,30,0.1,27.0,4.5,0.9,0.9,0.0,0.1,1.2,EU,34.6
1.9,0.0,0.0,30,0.1,27.0,5.1,1.3,0.7,0.1,0.0,1.7,EU,15.4
0.9,0.0,0.1,30,0.1,27.0,4.2,0.7,1.0,0.0,0.1,0.9,EU,53.79999999999999
3.9,0.0,1.3,25,0.2,57.0,14.3,2.2,4.9,0.4,1.3,3.3,US,49.20000000000001
1.5,0.0,0.5,26,0.2,57.0,7.8,1.9,2.0,0.3,0.6,1.4,US,51.7
2.7,0.0,0.4,27,0.1,57.0,11.1,2.7,4.0,0.5,0.7,2.6,US,50.8
2.5,0.0,0.3,27,0.1,57.0,10.9,2.8,3.9,0.4,0.7,2.6,US,56.39999999999999
3.7,0.0,0.7,27,0.3,57.0,11.9,1.9,4.3,0.9,1.0,2.7,US,33.300000000000004
11.4,0.0,3.8,28,0.5,57.0,31.8,3.9,16.0,1.1,3.0,6.9,US,52.90000000000001
10.2,0.0,2.0,29,0.5,57.0,28.5,3.9,13.7,1.6,2.6,6.3,US,51.5
4.9,0.0,1.3,30,0.5,57.0,18.4,2.9,6.6,0.8,1.2,4.2,US,54.50000000000001
9.4,0.0,1.7,31,0.6,57.0,25.5,3.4,12.6,1.1,2.1,5.7,US,52.7
8.9,0.0,1.9,32,0.4,57.0,23.9,3.4,11.4,0.9,1.7,5.3,US,52.7
12.3,0.1,3.0,33,0.7,57.0,31.4,3.6,16.9,1.2,3.1,6.1,US,55.00000000000001
10.3,0.1,3.1,34,0.4,57.0,29.5,3.4,13.2,1.1,2.5,5.7,US,49.1
11.7,0.1,3.8,34,0.4,57.0,33.5,3.8,15.2,1.2,2.9,6.5,US,48.5
8.3,0.0,2.0,34,0.4,57.0,23.3,2.8,10.1,1.0,2.0,4.5,US,50.4
2.7,0.5,0.9,36,0.1,57.0,15.7,2.9,5.4,0.4,1.2,2.4,US,55.2
3.1,0.4,0.9,37,0.2,57.0,15.0,2.5,4.8,0.3,1.1,2.0,US,48.6
1.3,0.0,0.2,22,0.4,29.0,6.8,1.7,1.7,0.1,0.6,1.5,US,51.2
1.5,0.0,0.3,23,0.0,29.0,4.8,0.5,1.5,0.2,0.3,0.7,US,44.4
2.0,0.0,0.0,22,0.3,52.0,7.0,1.3,1.0,0.0,1.0,2.0,US,16.7
1.5,0.0,0.0,25,0.0,69.0,2.5,1.0,1.0,0.0,0.5,1.0,US,0.0
3.2,0.0,0.4,23,0.1,69.0,13.2,2.1,4.2,0.3,1.0,3.5,US,52.7
3.8,0.0,0.6,24,0.1,69.0,12.8,1.8,4.3,0.2,0.8,3.5,US,44.8
3.8,0.0,0.6,25,0.3,69.0,15.9,2.0,4.5,0.4,1.2,3.9,US,41.9
4.2,0.0,0.6,26,0.3,69.0,17.0,2.3,6.2,0.4,1.1,4.5,US,51.6
3.5,0.0,0.6,27,0.3,69.0,17.0,2.0,4.8,0.4,1.0,4.1,US,45.4
5.9,0.0,1.0,28,0.4,69.0,21.7,2.4,7.7,0.5,1.3,5.8,US,45.3
5.0,0.0,0.8,29,0.3,69.0,18.9,2.3,5.7,0.4,1.2,4.8,US,43.0
3.1,0.0,0.9,30,0.4,69.0,23.4,2.7,3.6,0.6,0.9,5.5,US,42.70000000000001
1.4,0.0,0.4,31,0.0,69.0,7.9,1.3,1.3,0.3,0.6,1.7,US,25.0
1.8,0.0,0.3,32,0.2,69.0,18.0,2.7,2.9,0.3,0.7,4.1,US,56.3
2.0,0.0,0.8,33,0.2,69.0,13.8,1.5,2.7,0.2,0.3,4.2,US,41.7
5.0,0.0,1.2,24,1.2,29.0,24.7,2.2,5.7,0.9,0.9,6.2,US,41.7
6.8,0.1,1.7,25,1.7,29.0,30.8,3.3,8.1,0.9,1.0,6.1,US,44.9
9.7,0.0,2.0,26,1.2,29.0,36.3,3.1,11.3,1.0,1.6,6.9,US,44.5
8.2,0.0,1.2,27,1.2,29.0,32.4,3.5,9.5,1.1,1.4,8.4,US,45.7
8.0,0.0,1.4,28,1.3,29.0,31.9,3.6,9.6,0.9,1.3,8.6,US,47.1
9.5,0.0,1.3,29,1.0,29.0,32.2,3.3,11.4,0.9,1.4,6.9,US,48.0
8.4,0.0,1.8,30,0.8,29.0,28.8,3.3,9.6,0.8,1.3,7.5,US,48.0
7.0,0.0,1.6,31,1.2,29.0,35.1,3.3,8.5,1.0,1.4,9.3,US,44.4
6.6,0.0,1.3,32,1.0,29.0,32.0,2.8,8.4,0.7,1.1,9.8,US,47.4
7.7,0.0,1.9,33,1.0,29.0,33.4,2.6,10.7,0.9,1.3,9.0,US,53.1
8.9,0.0,1.9,34,0.9,29.0,34.4,2.5,10.5,1.0,1.3,8.6,US,47.6
9.2,0.0,2.2,35,0.6,29.0,34.4,2.8,10.8,0.9,1.2,9.0,US,44.6
7.8,0.0,1.2,36,0.7,29.0,31.7,2.9,9.0,0.6,1.2,7.3,US,46.1
5.8,0.0,0.7,37,0.7,29.0,20.2,2.6,6.1,0.3,1.2,4.8,US,40.7
2.2,0.0,0.6,38,0.4,29.0,11.6,1.6,2.2,0.3,0.6,3.8,US,34.1
3.6,0.0,0.5,22,0.3,13.0,12.9,2.3,4.0,0.2,0.7,3.7,US,51.2
5.1,0.0,0.2,23,0.4,13.0,15.4,3.0,5.7,0.4,1.0,4.4,US,45.9
4.6,0.0,0.3,24,0.3,13.0,13.8,2.3,5.3,0.2,1.1,3.5,US,47.9
4.9,0.0,0.3,24,0.4,13.0,14.9,2.5,5.5,0.2,1.2,3.6,US,48.2
4.0,0.0,0.3,24,0.2,13.0,11.7,1.8,4.7,0.2,0.8,3.4,US,47.1
3.0,0.0,0.4,25,0.3,13.0,11.5,2.4,3.5,0.3,0.8,2.7,US,46.8
2.8,0.0,0.4,26,0.3,13.0,11.8,1.7,2.8,0.3,0.7,3.2,US,40.6
4.4,0.0,0.6,23,0.1,21.0,14.3,2.6,5.0,0.4,0.7,3.2,US,48.6
2.6,0.0,0.2,24,0.2,21.0,9.7,1.6,2.9,0.3,0.4,2.5,US,45.8
3.8,0.0,0.5,25,0.2,21.0,14.7,2.3,5.1,0.3,0.6,3.6,US,48.8
3.5,0.0,0.7,26,0.1,21.0,14.3,1.9,4.1,0.5,0.5,3.6,US,48.0
4.6,0.0,0.5,27,0.3,21.0,17.5,2.8,6.0,0.5,0.8,4.1,US,50.3
4.8,0.0,0.5,28,0.4,21.0,18.2,2.4,5.6,0.4,0.8,4.0,US,48.2
3.9,0.0,0.6,29,0.3,21.0,13.4,2.2,5.0,0.4,0.8,3.3,US,52.90000000000001
6.3,0.0,0.7,30,0.3,21.0,22.4,3.3,8.6,0.4,1.2,4.9,US,54.29999999999999
6.7,0.0,1.1,31,0.1,21.0,24.8,3.3,9.3,0.5,1.1,5.2,US,55.3
3.2,0.0,0.7,32,0.2,21.0,15.9,2.6,4.2,0.5,0.8,3.5,US,48.4
7.7,0.0,1.1,33,0.4,21.0,26.8,3.3,9.0,0.8,1.5,5.2,US,48.3
4.6,0.0,0.8,34,0.4,21.0,22.8,3.3,5.7,0.4,1.2,4.7,US,50.3
1.1,0.0,0.2,35,0.1,21.0,5.6,1.6,1.1,0.1,0.3,1.2,US,40.0
1.8,0.0,0.3,36,0.1,21.0,6.9,1.3,1.9,0.2,0.2,1.5,US,45.5
1.2,0.0,0.3,37,0.1,21.0,6.3,1.1,0.8,0.1,0.4,1.3,US,26.3
1.5,0.0,0.1,37,0.1,21.0,7.0,1.1,1.1,0.1,0.5,1.5,US,29.4
0.3,0.0,0.7,37,0.0,21.0,4.7,1.3,0.3,0.0,0.7,0.7,US,0.0
0.5,0.0,0.5,37,0.0,21.0,4.5,1.0,0.0,0.0,0.0,1.0,US,0.0
0.7,0.1,0.4,20,0.1,42.0,4.8,0.4,1.5,0.1,0.1,1.1,US,40.5
4.6,0.0,0.4,24,0.4,30.0,10.9,1.7,4.1,0.3,0.6,2.8,EU,39.1
2.6,0.0,1.5,25,0.4,30.0,15.4,2.0,2.9,0.4,0.8,4.3,EU,45.3
2.8,0.0,0.9,26,0.3,30.0,12.8,2.2,2.4,0.3,0.5,3.1,EU,31.3
3.3,0.0,1.2,26,0.2,30.0,17.1,2.9,3.1,0.3,0.8,3.7,EU,36.70000000000001
2.3,0.0,0.5,26,0.4,30.0,8.0,1.5,1.6,0.3,0.3,2.5,EU,22.2
0.7,0.0,0.0,25,0.3,,3.3,1.7,1.3,0.7,0.3,0.7,EU,0.0
4.7,0.0,0.4,29,0.4,,12.6,1.6,4.3,0.3,0.8,2.4,EU,38.3
2.9,0.0,0.4,32,0.3,,8.2,1.5,3.4,0.1,0.8,1.7,EU,50.4
1.9,0.3,0.2,33,0.1,,7.1,0.8,2.6,0.1,0.3,2.0,EU,40.0
1.4,0.0,0.1,22,0.1,37.0,4.2,0.8,1.7,0.0,0.5,0.8,US,41.7
0.9,0.0,0.1,23,0.0,37.0,2.5,0.6,0.5,0.0,0.2,0.7,US,25.0
2.1,0.0,0.1,24,0.0,37.0,4.1,1.0,1.6,0.0,0.4,1.8,US,26.3
1.3,0.0,0.0,19,0.0,,1.7,0.0,3.3,0.3,0.3,0.0,US,100.0
3.9,0.0,0.5,20,0.6,,13.5,2.3,5.3,0.3,1.1,3.3,US,54.40000000000001
3.2,0.0,0.5,21,0.0,,9.4,1.5,3.7,0.2,0.9,2.0,US,45.7
1.8,0.0,0.2,18,0.5,10.0,7.3,1.2,1.6,0.1,0.4,1.7,US,40.2
5.4,0.0,1.1,19,1.6,10.0,21.9,3.0,7.8,0.1,1.4,5.9,US,55.8
8.5,0.0,1.7,20,2.1,10.0,28.8,2.8,13.1,0.3,1.5,10.2,US,63.6
10.0,0.0,1.4,21,1.8,10.0,28.9,3.1,14.3,0.4,1.7,8.0,US,56.00000000000001
10.6,0.0,1.0,22,1.4,10.0,30.4,3.0,15.0,0.5,1.8,8.3,US,56.99999999999999
7.6,0.0,1.4,23,2.0,10.0,27.8,2.6,11.3,0.4,1.4,9.4,US,57.4
13.2,0.0,1.4,24,1.9,10.0,35.2,1.7,18.7,0.5,2.5,11.8,US,55.8
8.7,0.0,1.1,26,1.1,10.0,19.8,1.2,8.7,0.2,1.3,5.6,US,41.8
8.5,0.0,1.1,26,1.2,10.0,20.0,1.2,8.4,0.3,1.3,5.3,US,41.9
11.0,0.0,1.0,26,0.5,10.0,18.0,1.5,11.5,0.0,2.0,9.5,US,40.9
5.3,0.0,0.7,23,0.4,14.0,21.5,2.2,7.1,0.5,1.1,5.2,US,54.29999999999999
5.4,0.0,1.0,24,0.4,14.0,20.1,2.3,6.7,0.8,1.4,5.3,US,47.9
10.9,0.0,1.6,25,0.8,14.0,36.5,2.8,15.7,1.2,2.1,11.5,US,52.1
