,2P,2P%,2PA,3P,3PA,AST,Age,BLK,Country or State,DRB,Draft Placing,FG,FG%,FGA,FT,FTA,G,GS,Height,MP,ORB,PF,PTS,STL,Season,TOV,TRB,Tm,US or EU,Weight,Year in League,eFG%
846,1.9,43.3,4.4,0.0,0.0,0.9,30,0.5,michigan,2.5,58.0,1.9,0.429,4.5,0.5,0.9,69,11.0,2.0574000000000003,16.3,1.4,2.0,4.3,0.5,1987-88,0.8,3.9,LAC,US,95.25451098148433,10.0,42.9
847,2.8,50.2,5.7,0.0,0.0,1.6,31,0.7,michigan,3.7,58.0,2.8,0.501,5.7,0.8,1.5,82,41.0,2.0574000000000003,25.0,2.3,2.8,6.5,0.6,1988-89,1.4,6.0,CHH,US,95.25451098148433,11.0,50.1
848,0.9,34.8,2.6,0.0,0.1,0.3,33,0.3,michigan,3.3,58.0,0.9,0.333,2.7,0.1,0.3,9,1.0,2.0574000000000003,17.7,0.7,1.8,1.9,0.0,1990-91,0.7,4.0,CHH,US,95.25451098148433,13.0,33.300000000000004
849,1.0,25.0,4.0,0.0,0.0,0.0,36,0.0,michigan,4.0,58.0,1.0,0.25,4.0,0.0,1.0,2,0.0,2.0574000000000003,15.0,2.0,2.0,2.0,0.0,1993-94,0.5,6.0,HOU,US,95.25451098148433,16.0,25.0
850,0.3,37.5,0.9,0.0,0.0,0.4,39,0.0,michigan,0.6,58.0,0.3,0.375,0.9,0.1,0.3,9,0.0,2.0574000000000003,5.1,0.4,1.1,0.8,0.0,1996-97,0.1,1.0,TOR,US,95.25451098148433,19.0,37.5
851,2.6,50.1,5.2,0.0,0.0,0.3,19,0.7,illinois,2.2,4.0,2.6,0.501,5.2,1.5,2.2,72,31.0,2.1336,16.0,1.5,2.4,6.7,0.2,2001-02,1.0,3.8,CHI,US,133.80990828351372,1.0,50.1
852,4.1,58.5,7.1,0.0,0.0,0.5,20,0.8,illinois,2.9,4.0,4.1,0.585,7.1,2.2,3.5,81,48.0,2.1336,19.4,1.4,2.8,10.5,0.2,2002-03,1.7,4.4,CHI,US,133.80990828351372,2.0,58.5
853,5.7,49.6,11.5,0.0,0.0,0.9,21,1.1,illinois,4.2,4.0,5.7,0.496,11.5,3.2,4.8,73,63.0,2.1336,29.5,2.0,3.5,14.7,0.3,2003-04,2.4,6.2,CHI,US,133.80990828351372,3.0,49.70000000000001
854,6.2,53.79999999999999,11.6,0.0,0.0,0.6,22,0.9,illinois,3.5,4.0,6.2,0.5379999999999999,11.6,3.6,5.0,63,60.0,2.1336,28.7,1.8,3.2,16.1,0.3,2004-05,2.6,5.4,CHI,US,133.80990828351372,4.0,53.79999999999999
855,4.7,56.3,8.3,0.0,0.0,0.3,23,0.8,illinois,4.0,4.0,4.7,0.563,8.3,4.3,6.8,72,69.0,2.1336,25.9,2.0,3.3,13.6,0.4,2005-06,2.5,6.0,NYK,US,133.80990828351372,5.0,56.3
856,7.2,57.49999999999999,12.5,0.0,0.0,0.8,24,0.5,illinois,4.6,4.0,7.2,0.5760000000000001,12.5,5.0,8.1,81,81.0,2.1336,35.2,2.4,3.3,19.5,0.4,2006-07,3.6,7.0,NYK,US,133.80990828351372,6.0,57.60000000000001
857,5.0,54.6,9.2,0.0,0.0,0.5,25,0.5,illinois,2.8,4.0,5.0,0.546,9.2,3.2,5.1,59,58.0,2.1336,25.9,1.9,2.7,13.2,0.2,2007-08,2.1,4.7,NYK,US,133.80990828351372,7.0,54.6
858,0.7,100.0,0.7,0.0,0.0,0.0,26,0.0,illinois,1.3,4.0,0.7,1.0,0.7,0.3,1.0,3,0.0,2.1336,4.0,0.0,1.7,1.7,0.0,2008-09,0.7,1.3,NYK,US,133.80990828351372,8.0,100.0
859,1.1,38.1,3.0,0.0,0.0,0.0,27,0.1,illinois,1.3,4.0,1.1,0.381,3.0,1.4,2.4,7,0.0,2.1336,8.9,0.6,1.9,3.7,0.0,2009-10,1.9,1.9,NYK,US,133.80990828351372,9.0,38.1
860,0.9,46.2,1.9,0.0,0.0,0.1,29,0.1,illinois,0.6,4.0,0.9,0.462,1.9,0.4,0.6,14,1.0,2.1336,5.9,0.3,1.2,2.1,0.0,2011-12,0.7,0.9,MIA,US,133.80990828351372,11.0,46.2
861,2.0,50.0,4.0,0.0,0.0,0.0,30,0.0,illinois,1.0,4.0,2.0,0.5,4.0,0.5,2.0,2,0.0,2.1336,12.5,1.0,3.5,4.5,0.0,2012-13,1.5,2.0,DAL,US,133.80990828351372,12.0,50.0
862,0.4,33.300000000000004,1.1,0.0,0.1,0.2,25,0.1,serbia,0.5,,0.4,0.313,1.1,0.0,0.3,14,0.0,2.1590000000000003,3.4,0.3,0.8,0.7,0.1,1995-96,0.2,0.8,DEN,EU,117.93415645326634,1.0,31.3
863,1.8,38.800000000000004,4.7,0.0,0.0,0.6,21,1.0,mississippi,2.8,10.0,1.8,0.39,4.7,1.5,2.3,72,21.0,2.1082,14.6,1.3,2.1,5.1,0.3,1996-97,1.2,4.1,IND,US,120.20212100044455,1.0,39.1
864,4.3,44.6,9.6,0.0,0.0,1.1,22,1.7,mississippi,5.4,10.0,4.3,0.445,9.6,3.3,4.9,82,82.0,2.1082,32.4,3.3,3.4,11.8,0.5,1997-98,2.1,8.7,GSW,US,120.20212100044455,2.0,44.5
865,3.2,38.9,8.3,0.0,0.0,1.1,23,1.2,mississippi,4.4,10.0,3.2,0.389,8.3,2.4,4.1,50,50.0,2.1082,28.3,3.3,3.3,8.8,0.5,1998-99,1.8,7.6,GSW,US,120.20212100044455,3.0,38.9
866,3.3,40.5,8.2,0.0,0.0,0.9,24,0.7,mississippi,4.1,10.0,3.3,0.405,8.2,1.3,2.4,21,12.0,2.1082,23.6,2.3,3.6,8.0,0.4,1999-00,1.4,6.4,GSW,US,120.20212100044455,4.0,40.5
867,2.9,40.400000000000006,7.3,0.0,0.0,1.4,25,1.3,mississippi,3.6,10.0,2.9,0.401,7.3,1.6,2.9,43,26.0,2.1082,24.1,2.3,2.9,7.4,0.4,2000-01,1.9,5.8,GSW,US,120.20212100044455,5.0,40.1
868,2.9,43.5,6.6,0.0,0.0,1.2,26,2.3,mississippi,3.0,10.0,2.9,0.435,6.6,1.9,2.9,73,46.0,2.1082,23.8,2.3,3.2,7.6,0.2,2001-02,2.1,5.3,GSW,US,120.20212100044455,6.0,43.5
869,3.2,49.8,6.3,0.0,0.0,0.7,27,1.9,mississippi,3.6,10.0,3.2,0.496,6.4,1.9,2.7,82,82.0,2.1082,24.1,3.0,3.0,8.2,0.3,2002-03,1.4,6.6,GSW,US,120.20212100044455,7.0,49.6
870,4.7,53.7,8.8,0.0,0.0,0.8,28,1.9,mississippi,7.3,10.0,4.7,0.535,8.8,2.9,4.5,74,74.0,2.1082,32.5,4.6,3.1,12.3,0.4,2003-04,1.8,12.0,GSW,US,120.20212100044455,8.0,53.5
871,3.4,55.50000000000001,6.2,0.0,0.1,0.9,29,1.4,mississippi,5.4,10.0,3.4,0.55,6.2,2.3,3.9,59,56.0,2.1082,27.3,3.1,3.5,9.2,0.3,2004-05,1.7,8.5,DAL,US,120.20212100044455,9.0,55.00000000000001
872,2.1,49.3,4.2,0.0,0.0,0.6,30,1.3,mississippi,4.5,10.0,2.1,0.493,4.2,1.5,2.6,82,36.0,2.1082,23.6,3.3,3.2,5.7,0.3,2005-06,1.4,7.8,DAL,US,120.20212100044455,10.0,49.3
873,2.8,62.6,4.4,0.0,0.0,0.6,31,1.1,mississippi,4.6,10.0,2.8,0.626,4.4,1.6,2.5,76,73.0,2.1082,25.2,2.9,3.1,7.1,0.3,2006-07,1.4,7.4,DAL,US,120.20212100044455,11.0,62.6
874,2.5,64.3,3.8,0.0,0.0,0.9,32,1.5,mississippi,4.6,10.0,2.5,0.643,3.8,1.2,2.0,72,64.0,2.1082,24.4,2.9,3.1,6.1,0.3,2007-08,1.1,7.5,DAL,US,120.20212100044455,12.0,64.3
875,2.3,65.0,3.5,0.0,0.0,1.0,33,1.2,mississippi,4.4,10.0,2.3,0.65,3.5,1.1,1.8,80,80.0,2.1082,23.0,2.7,2.4,5.7,0.3,2008-09,0.9,7.1,DAL,US,120.20212100044455,13.0,65.0
876,2.4,62.9,3.8,0.0,0.1,0.6,34,1.4,mississippi,4.9,10.0,2.4,0.624,3.9,1.1,1.8,55,47.0,2.1082,23.3,2.3,2.8,6.0,0.3,2009-10,1.1,7.3,DAL,US,120.20212100044455,14.0,62.7
877,1.0,59.099999999999994,1.7,0.0,0.0,0.4,35,0.9,mississippi,2.4,10.0,1.0,0.584,1.7,0.5,0.9,51,22.0,2.1082,16.0,1.0,1.6,2.5,0.3,2010-11,0.6,3.5,MIA,US,120.20212100044455,15.0,58.4
878,0.1,12.5,0.5,0.0,0.0,0.3,36,0.3,mississippi,1.0,10.0,0.1,0.125,0.5,0.0,0.0,15,0.0,2.1082,5.5,0.7,0.6,0.1,0.1,2011-12,0.2,1.7,ATL,US,120.20212100044455,16.0,12.5
879,6.1,53.79999999999999,11.3,0.0,0.0,3.8,21,0.8,north carolina,6.2,1.0,6.1,0.5379999999999999,11.3,3.5,5.0,80,80.0,2.1336,33.7,1.9,3.1,15.7,0.6,1986-87,3.1,8.1,CLE,US,111.13026281173174,1.0,53.79999999999999
880,7.0,51.1,13.7,0.0,0.0,4.2,22,0.7,north carolina,6.5,1.0,7.0,0.51,13.7,4.8,6.7,79,78.0,2.1336,37.4,1.9,3.0,18.7,0.6,1987-88,3.4,8.4,CLE,US,111.13026281173174,2.0,51.0
881,7.0,53.79999999999999,12.9,0.0,0.0,3.7,23,0.5,north carolina,7.1,1.0,7.0,0.5379999999999999,13.0,4.9,6.7,78,78.0,2.1336,36.2,2.1,2.2,18.9,0.8,1988-89,2.9,9.2,CLE,US,111.13026281173174,3.0,53.79999999999999
882,6.0,48.1,12.4,0.0,0.0,3.2,24,0.5,north carolina,7.2,1.0,6.0,0.479,12.4,4.9,7.0,41,40.0,2.1336,35.1,1.9,2.6,16.8,0.7,1989-90,2.7,9.1,CLE,US,111.13026281173174,4.0,47.9
883,8.0,52.5,15.2,0.0,0.0,3.3,25,0.6,north carolina,8.6,1.0,8.0,0.524,15.2,5.7,7.6,76,76.0,2.1336,38.8,2.3,2.5,21.6,1.0,1990-91,2.8,10.9,CLE,US,111.13026281173174,5.0,52.400000000000006
884,7.9,57.10000000000001,13.8,0.0,0.0,3.6,26,1.1,north carolina,7.8,1.0,7.9,0.57,13.8,5.7,7.3,73,73.0,2.1336,36.2,2.6,2.6,21.5,0.9,1991-92,2.5,10.4,CLE,US,111.13026281173174,6.0,56.99999999999999
885,7.3,57.10000000000001,12.8,0.0,0.0,4.4,27,0.8,north carolina,7.9,1.0,7.3,0.5710000000000001,12.8,5.5,6.9,71,71.0,2.1336,37.9,2.3,2.5,20.2,0.7,1992-93,2.1,10.2,CLE,US,111.13026281173174,7.0,57.10000000000001
886,5.9,48.8,12.1,0.0,0.0,3.0,28,0.7,north carolina,7.6,1.0,5.9,0.488,12.1,5.1,6.5,50,50.0,2.1336,36.8,2.6,2.9,17.0,0.8,1993-94,2.2,10.2,CLE,US,111.13026281173174,8.0,48.8
887,5.5,52.1,10.5,0.0,0.1,1.0,19,1.8,illinois,5.6,1.0,5.5,0.516,10.6,2.6,3.5,64,60.0,2.0828,28.8,2.6,2.5,13.5,1.2,2012-13,1.4,8.2,NOH,US,114.75900608721686,1.0,51.6
888,7.8,52.2,14.9,0.0,0.1,1.6,20,2.8,illinois,7.0,1.0,7.8,0.519,15.0,5.2,6.6,67,66.0,2.0828,35.2,3.1,3.0,20.8,1.3,2013-14,1.6,10.0,NOP,US,114.75900608721686,2.0,52.0
889,9.4,54.0,17.5,0.0,0.2,2.2,21,2.9,illinois,7.7,1.0,9.4,0.535,17.6,5.5,6.8,68,68.0,2.0828,36.1,2.5,2.1,24.4,1.5,2014-15,1.4,10.2,NOP,US,114.75900608721686,3.0,53.6
890,8.6,51.1,16.9,0.6,1.8,1.9,22,2.0,illinois,8.1,1.0,9.2,0.493,18.6,5.3,7.0,61,61.0,2.0828,35.5,2.1,2.4,24.3,1.3,2015-16,2.0,10.3,NOP,US,114.75900608721686,4.0,50.8
891,9.7,52.400000000000006,18.6,0.5,1.8,2.1,23,2.2,illinois,9.5,1.0,10.3,0.505,20.3,6.9,8.6,75,75.0,2.0828,36.1,2.3,2.2,28.0,1.3,2016-17,2.4,11.8,NOP,US,114.75900608721686,5.0,51.800000000000004
892,9.7,55.8,17.3,0.7,2.2,2.3,24,2.6,illinois,8.6,1.0,10.4,0.534,19.5,6.6,8.0,75,75.0,2.0828,36.4,2.5,2.1,28.1,1.5,2017-18,2.2,11.1,NOP,US,114.75900608721686,6.0,55.2
893,2.7,50.9,5.2,0.0,0.0,0.7,25,1.0,california,3.9,45.0,2.7,0.508,5.2,2.4,3.7,81,4.0,2.0574000000000003,21.4,2.3,2.3,7.7,0.6,1993-94,1.3,6.2,IND,US,97.52247552866255,1.0,50.8
894,2.5,44.5,5.6,0.0,0.0,0.6,26,0.7,california,4.0,45.0,2.5,0.445,5.6,2.7,4.0,44,1.0,2.0574000000000003,23.4,2.4,3.0,7.6,0.4,1994-95,1.5,6.4,IND,US,97.52247552866255,2.0,44.5
895,2.9,49.0,5.9,0.0,0.0,0.5,27,0.8,california,3.8,45.0,2.9,0.49,5.9,3.0,4.2,82,14.0,2.0574000000000003,25.5,2.3,3.0,8.8,0.4,1995-96,1.1,6.1,IND,US,97.52247552866255,3.0,49.1
896,3.7,49.0,7.6,0.0,0.2,0.8,28,1.0,california,5.0,45.0,3.8,0.48,7.8,2.9,4.4,82,28.0,2.0574000000000003,28.5,2.3,3.2,10.5,0.5,1996-97,1.7,7.3,IND,US,97.52247552866255,4.0,48.1
897,3.1,48.4,6.4,0.0,0.0,0.7,29,0.9,california,4.5,45.0,3.1,0.481,6.4,3.4,4.9,82,12.0,2.0574000000000003,26.7,2.3,2.9,9.6,0.5,1997-98,1.3,6.8,IND,US,97.52247552866255,5.0,48.1
898,3.3,47.099999999999994,7.1,0.0,0.0,0.7,30,0.9,california,4.7,45.0,3.3,0.471,7.1,2.8,3.9,49,1.0,2.0574000000000003,25.9,2.4,2.8,9.4,0.4,1998-99,1.0,7.0,IND,US,97.52247552866255,6.0,47.099999999999994
899,4.0,44.0,9.0,0.0,0.0,1.3,31,1.3,california,5.8,45.0,4.0,0.44,9.0,3.6,4.7,79,78.0,2.0574000000000003,31.4,3.0,3.4,11.5,0.5,1999-00,1.5,8.8,TOR,US,97.52247552866255,7.0,44.0
900,4.8,43.4,11.1,0.0,0.0,1.4,32,1.9,california,6.6,45.0,4.8,0.433,11.1,4.1,5.4,78,77.0,2.0574000000000003,35.0,3.5,2.9,13.7,0.3,2000-01,1.7,10.1,TOR,US,97.52247552866255,8.0,43.3
901,5.3,42.6,12.5,0.0,0.0,2.0,33,1.1,california,6.3,45.0,5.3,0.426,12.5,3.8,4.6,77,77.0,2.0574000000000003,38.7,3.3,2.9,14.5,0.7,2001-02,2.1,9.6,TOR,US,97.52247552866255,9.0,42.6
902,4.9,40.699999999999996,12.1,0.0,0.0,2.5,34,1.2,california,5.8,45.0,4.9,0.407,12.1,4.1,5.3,53,52.0,2.0574000000000003,35.7,2.5,2.8,13.9,0.4,2002-03,2.2,8.2,TOR,US,97.52247552866255,10.0,40.699999999999996
903,3.3,40.300000000000004,8.3,0.0,0.0,1.7,35,0.8,california,5.8,45.0,3.3,0.403,8.3,2.2,2.9,80,79.0,2.0574000000000003,32.1,2.6,2.6,8.9,0.5,2003-04,1.4,8.4,TOT,US,97.52247552866255,11.0,40.300000000000004
904,3.1,38.3,8.0,0.0,0.0,0.9,35,0.5,california,6.3,45.0,3.1,0.383,8.0,2.5,3.3,15,15.0,2.0574000000000003,35.9,3.3,3.0,8.6,0.5,2003-04,1.4,9.5,TOR,US,97.52247552866255,12.0,38.3
905,3.4,40.699999999999996,8.3,0.0,0.0,1.9,35,0.9,california,5.7,45.0,3.4,0.407,8.3,2.1,2.8,65,64.0,2.0574000000000003,31.3,2.4,2.5,8.9,0.4,2003-04,1.4,8.1,CHI,US,97.52247552866255,13.0,40.699999999999996
906,2.7,46.1,5.8,0.0,0.0,1.1,36,0.6,california,3.8,45.0,2.7,0.461,5.8,1.6,2.1,72,62.0,2.0574000000000003,25.6,2.1,2.0,7.0,0.4,2004-05,1.3,5.9,CHI,US,97.52247552866255,14.0,46.1
907,1.9,43.4,4.3,0.0,0.0,0.5,37,0.2,california,2.7,45.0,1.9,0.4320000000000001,4.3,1.2,1.8,44,39.0,2.0574000000000003,21.4,2.0,2.8,4.9,0.5,2005-06,1.2,4.7,TOT,US,97.52247552866255,15.0,43.20000000000001
908,1.9,43.0,4.4,0.0,0.0,0.4,37,0.3,california,2.7,45.0,1.9,0.428,4.4,1.3,1.7,36,31.0,2.0574000000000003,20.8,2.1,2.8,5.0,0.6,2005-06,1.2,4.8,NYK,US,97.52247552866255,16.0,42.8
909,1.8,45.2,3.9,0.0,0.0,0.9,37,0.1,california,2.6,45.0,1.8,0.452,3.9,0.9,2.5,8,8.0,2.0574000000000003,23.9,1.9,3.3,4.4,0.4,2005-06,1.0,4.5,TOR,US,97.52247552866255,17.0,45.2
910,2.4,55.39999999999999,4.3,0.0,0.0,0.5,22,1.2,georgia,3.9,13.0,2.4,0.552,4.4,1.4,2.4,64,23.0,2.1082,20.3,2.5,3.0,6.2,0.4,1991-92,0.8,6.4,IND,US,104.32636917019714,1.0,55.2
911,3.7,56.8,6.5,0.0,0.0,0.8,23,1.8,georgia,5.3,13.0,3.7,0.568,6.5,1.5,2.7,82,82.0,2.1082,27.6,3.5,3.3,8.9,0.8,1992-93,1.0,8.8,IND,US,104.32636917019714,2.0,56.8
912,4.7,53.0,8.8,0.0,0.0,1.5,24,1.6,georgia,6.6,13.0,4.7,0.529,8.8,2.3,4.5,66,64.0,2.1082,34.7,4.2,3.2,11.7,0.7,1993-94,1.5,10.9,IND,US,104.32636917019714,3.0,52.900000000000006
913,4.4,56.3,7.8,0.0,0.0,0.8,25,1.6,georgia,5.9,13.0,4.4,0.563,7.8,1.9,3.5,74,70.0,2.1082,31.7,3.5,3.0,10.6,1.0,1994-95,1.7,9.4,IND,US,104.32636917019714,4.0,56.3
914,4.3,55.8,7.7,0.0,0.0,1.0,26,1.4,georgia,5.9,13.0,4.3,0.5579999999999999,7.7,1.7,3.7,78,77.0,2.1082,33.6,3.2,3.1,10.3,0.7,1995-96,1.5,9.1,IND,US,104.32636917019714,5.0,55.8
915,4.6,53.79999999999999,8.6,0.0,0.0,0.7,27,1.0,georgia,5.9,13.0,4.6,0.5379999999999999,8.6,1.2,2.7,80,76.0,2.1082,32.4,3.8,2.9,10.4,0.8,1996-97,1.4,9.7,IND,US,104.32636917019714,6.0,53.79999999999999
916,3.5,54.79999999999999,6.4,0.0,0.0,0.9,28,1.1,georgia,4.8,13.0,3.5,0.5479999999999999,6.4,1.0,2.2,78,78.0,2.1082,27.9,3.0,2.7,8.0,0.7,1997-98,0.9,7.8,IND,US,104.32636917019714,7.0,54.79999999999999
917,3.2,53.29999999999999,6.0,0.0,0.0,0.4,29,1.1,georgia,5.2,13.0,3.2,0.5329999999999999,6.0,1.5,2.5,50,50.0,2.1082,27.5,3.1,2.3,8.0,0.4,1998-99,0.9,8.3,IND,US,104.32636917019714,8.0,53.29999999999999
918,4.1,50.2,8.1,0.0,0.0,0.9,30,1.3,georgia,6.4,13.0,4.1,0.502,8.1,1.9,2.7,74,72.0,2.1082,28.7,3.5,2.7,10.0,0.7,1999-00,1.2,9.9,IND,US,104.32636917019714,9.0,50.2
919,3.0,50.1,6.0,0.0,0.0,1.3,31,0.9,georgia,4.6,13.0,3.0,0.4970000000000001,6.0,1.2,1.9,81,43.0,2.1082,26.7,2.9,2.5,7.2,0.5,2000-01,0.8,7.5,POR,US,104.32636917019714,10.0,49.70000000000001
920,3.8,51.0,7.4,0.0,0.0,1.2,32,1.1,georgia,5.5,13.0,3.8,0.51,7.4,1.9,2.7,78,77.0,2.1082,31.4,3.4,2.5,9.5,0.8,2001-02,0.8,8.8,POR,US,104.32636917019714,11.0,51.0
921,3.0,54.1,5.6,0.0,0.0,1.2,33,0.9,georgia,4.2,13.0,3.0,0.541,5.6,1.3,2.1,78,78.0,2.1082,29.3,3.0,2.4,7.4,0.7,2002-03,0.9,7.2,POR,US,104.32636917019714,12.0,54.1
922,1.8,47.3,3.7,0.0,0.0,0.9,34,0.8,georgia,3.2,13.0,1.8,0.473,3.7,0.9,1.4,76,37.0,2.1082,22.1,2.1,2.0,4.4,0.6,2003-04,0.5,5.2,POR,US,104.32636917019714,13.0,47.3
923,1.8,47.9,3.8,0.0,0.0,0.8,35,1.1,georgia,3.7,13.0,1.8,0.479,3.8,1.0,1.6,61,28.0,2.1082,21.4,2.5,2.7,4.7,0.5,2004-05,0.7,6.1,TOT,US,104.32636917019714,14.0,47.9
924,1.3,41.3,3.0,0.0,0.0,0.6,35,0.9,georgia,2.6,13.0,1.3,0.413,3.0,0.6,1.1,36,3.0,2.1082,16.0,1.7,2.2,3.1,0.4,2004-05,0.6,4.3,GSW,US,104.32636917019714,15.0,41.3
925,2.7,53.6,5.0,0.0,0.0,1.0,35,1.3,georgia,5.2,13.0,2.7,0.536,5.0,1.5,2.4,25,25.0,2.1082,29.2,3.6,3.3,6.9,0.8,2004-05,0.9,8.9,IND,US,104.32636917019714,16.0,53.6
926,0.3,39.1,0.8,0.0,0.0,0.2,36,0.3,georgia,1.1,13.0,0.3,0.375,0.9,0.3,0.5,28,2.0,2.1082,6.4,0.8,0.8,0.9,0.0,2005-06,0.1,1.9,DET,US,104.32636917019714,17.0,37.5
927,0.7,44.6,1.6,0.0,0.0,0.3,37,0.7,georgia,1.7,13.0,0.7,0.446,1.6,0.4,0.6,46,6.0,2.1082,10.1,1.3,1.3,1.8,0.2,2006-07,0.3,3.0,DET,US,104.32636917019714,18.0,44.6
928,0.7,51.1,1.3,0.0,0.0,0.1,20,0.5,michigan,1.1,31.0,0.7,0.511,1.3,0.3,0.5,36,0.0,2.1082,6.6,0.6,1.1,1.6,0.1,2016-17,0.2,1.7,MEM,US,107.50151953624662,1.0,51.1
929,2.6,60.8,4.3,0.0,0.0,0.6,21,0.6,michigan,2.8,31.0,2.6,0.608,4.3,0.6,0.9,62,6.0,2.1082,15.2,1.2,2.0,5.8,0.2,2017-18,0.5,4.0,MEM,US,107.50151953624662,2.0,60.8
930,1.6,48.4,3.2,0.0,0.0,0.4,22,0.3,louisiana,1.6,35.0,1.6,0.484,3.2,1.4,2.2,69,1.0,2.0574000000000003,13.6,1.4,2.3,4.5,0.4,2007-08,0.9,3.0,BOS,US,131.0883508268999,1.0,48.4
931,2.6,44.3,5.9,0.0,0.1,0.9,23,0.3,louisiana,2.4,35.0,2.6,0.442,5.9,1.7,2.3,76,16.0,2.0574000000000003,21.5,1.6,3.0,7.0,0.7,2008-09,0.9,4.0,BOS,US,131.0883508268999,2.0,44.4
932,2.3,44.4,5.1,0.0,0.1,0.6,24,0.3,louisiana,1.9,35.0,2.3,0.4370000000000001,5.2,1.8,2.6,54,1.0,2.0574000000000003,17.3,1.9,2.4,6.3,0.4,2009-10,1.0,3.8,BOS,US,131.0883508268999,3.0,43.70000000000001
933,4.6,45.4,10.1,0.0,0.2,1.2,25,0.4,louisiana,4.2,35.0,4.6,0.448,10.3,2.5,3.4,78,13.0,2.0574000000000003,29.5,1.3,3.0,11.7,1.0,2010-11,1.1,5.4,BOS,US,131.0883508268999,4.0,44.9
934,3.7,42.9,8.5,0.0,0.2,0.8,26,0.3,louisiana,3.7,35.0,3.7,0.421,8.8,1.9,2.7,61,13.0,2.0574000000000003,23.4,1.8,1.7,9.3,0.7,2011-12,1.2,5.4,ORL,US,131.0883508268999,5.0,42.3
935,6.3,45.0,14.0,0.0,0.1,2.1,27,0.6,louisiana,5.6,35.0,6.3,0.448,14.1,2.5,3.4,34,33.0,2.0574000000000003,31.3,1.6,2.6,15.1,0.9,2012-13,1.9,7.2,ORL,US,131.0883508268999,6.0,44.800000000000004
936,3.9,45.9,8.6,0.1,0.2,1.1,28,0.4,louisiana,3.6,35.0,4.0,0.457,8.7,1.4,2.0,68,44.0,2.0574000000000003,24.4,1.6,2.3,9.4,0.9,2013-14,1.1,5.2,TOT,US,131.0883508268999,7.0,46.0
937,5.1,45.4,11.2,0.1,0.2,1.6,28,0.5,louisiana,4.3,35.0,5.2,0.453,11.4,1.7,2.5,45,43.0,2.0574000000000003,30.1,1.9,2.5,12.1,1.0,2013-14,1.3,6.3,ORL,US,131.0883508268999,8.0,45.7
938,1.7,48.8,3.5,0.0,0.0,0.3,28,0.3,louisiana,2.1,35.0,1.7,0.481,3.5,0.8,1.0,23,1.0,2.0574000000000003,13.4,0.9,2.1,4.2,0.5,2013-14,0.7,3.0,LAC,US,131.0883508268999,9.0,48.1
939,1.6,46.6,3.4,0.0,0.1,0.5,29,0.3,louisiana,1.7,35.0,1.6,0.459,3.4,0.8,1.3,74,0.0,2.0574000000000003,12.2,0.6,1.8,4.0,0.6,2014-15,0.5,2.3,LAC,US,131.0883508268999,10.0,45.9
940,0.7,42.3,1.7,0.0,0.0,0.2,22,0.2,michigan,0.7,34.0,0.7,0.423,1.7,0.2,0.3,31,0.0,2.1082,5.8,0.7,0.9,1.6,0.2,2006-07,0.3,1.4,LAC,US,122.47008554762272,1.0,42.3
941,1.1,36.9,3.0,0.0,0.0,0.5,23,0.3,michigan,1.0,34.0,1.1,0.369,3.0,0.3,0.5,22,1.0,2.1082,8.8,1.1,1.5,2.5,0.3,2007-08,0.4,2.1,LAC,US,122.47008554762272,2.0,36.9
942,1.5,41.199999999999996,3.6,0.0,0.0,0.4,24,0.1,michigan,1.4,34.0,1.5,0.408,3.6,1.0,1.3,27,1.0,2.1082,11.9,1.0,1.6,4.0,0.4,2008-09,0.5,2.5,LAC,US,122.47008554762272,3.0,40.8
943,1.0,50.0,2.0,0.0,0.0,1.5,25,0.5,michigan,0.0,34.0,1.0,0.5,2.0,0.5,1.0,2,0.0,2.1082,4.0,0.0,0.0,2.5,0.0,2009-10,0.0,0.0,WAS,US,122.47008554762272,4.0,50.0
944,1.9,46.7,4.1,0.0,0.0,0.4,22,0.4,virginia,2.2,,1.9,0.466,4.2,0.9,1.4,63,9.0,2.0574000000000003,14.0,1.5,2.7,4.7,0.4,1989-90,1.1,3.6,MIA,US,102.05840462301893,1.0,46.6
945,2.1,48.699999999999996,4.3,0.0,0.0,0.7,23,0.5,virginia,2.9,,2.1,0.487,4.3,1.3,2.3,55,17.0,2.0574000000000003,18.1,1.9,2.3,5.5,0.3,1990-91,0.7,4.8,MIA,US,102.05840462301893,2.0,48.9
946,3.8,48.699999999999996,7.7,0.0,0.1,0.8,24,0.4,virginia,6.5,,3.8,0.482,7.8,2.7,4.2,68,67.0,2.0574000000000003,31.6,3.4,3.0,10.2,0.4,1991-92,1.7,9.9,DAL,US,102.05840462301893,3.0,48.199999999999996
947,5.2,45.7,11.4,0.0,0.1,0.9,25,0.4,virginia,5.9,,5.2,0.455,11.5,2.2,3.7,75,74.0,2.0574000000000003,32.8,3.5,2.7,12.7,0.5,1992-93,2.1,9.3,DAL,US,102.05840462301893,4.0,45.7
948,1.6,40.699999999999996,3.9,0.0,0.0,0.4,26,0.1,virginia,2.9,,1.6,0.407,3.9,0.5,0.8,15,5.0,2.0574000000000003,19.1,2.0,1.8,3.7,0.6,1993-94,0.3,4.9,DAL,US,102.05840462301893,5.0,40.699999999999996
